DATE,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES,Return,MA_20,MA_50,Target
2024-09-16,4527.0,4546.05,4494.45,4522.6,4509.0,4513.25,4516.51,4592.25,3311.0,1155120,5217113716.25,61456,-0.002067394861362981,4502.3775000000005,4339.212,0
2024-09-17,4513.25,4535.8,4466.0,4513.25,4511.0,4505.65,4505.75,4592.25,3311.0,1699364,7656902882.2,88562,-0.0016839306486456929,4501.495,4349.089,0
2024-09-18,4497.05,4497.05,4321.0,4505.65,4347.9,4346.15,4370.07,4592.25,3311.0,2961779,12943188817.6,244673,-0.03539999778056435,4491.227499999999,4356.148,0
2024-09-19,4390.05,4422.2,4281.8,4346.15,4307.0,4296.15,4321.08,4592.25,3311.0,2927551,12650187150.25,232656,-0.011504434959676901,4480.9349999999995,4362.361000000001,0
2024-09-20,4316.9,4330.7,4227.5,4296.15,4295.0,4284.9,4278.76,4592.25,3311.0,5447908,23310316503.1,291115,-0.002618623651408858,4471.985,4369.876,0
2024-09-23,4300.0,4309.4,4253.0,4284.9,4266.05,4268.5,4270.4,4592.25,3311.0,1702319,7269588108.95,169788,-0.003827393871502216,4460.2875,4376.772,1
2024-09-24,4251.65,4291.0,4240.0,4268.5,4282.0,4271.3,4265.03,4592.25,3311.0,3012026,12846372402.7,140428,0.0006559681386903993,4448.995,4378.518999999999,1
2024-09-25,4252.35,4289.6,4240.0,4271.3,4275.35,4274.75,4263.61,4592.25,3311.0,2713073,11567483701.95,153942,0.0008077166202327124,4437.43,4380.63,1
2024-09-26,4260.0,4316.8,4260.0,4274.75,4295.0,4292.5,4288.28,4592.25,3311.0,3964251,16999820745.85,185888,0.004152289607579407,4426.465,4382.911,1
2024-09-27,4335.0,4378.0,4300.05,4292.5,4305.0,4308.7,4327.38,4592.25,3311.0,3012477,13036144375.45,231071,0.0037740244612696205,4414.2125,4382.774,0
2024-09-30,4286.9,4298.75,4260.05,4308.7,4271.0,4268.5,4272.29,4592.25,3311.0,2503416,10695320177.3,212084,-0.009329960312855379,4401.585,4382.0960000000005,1
2024-10-01,4255.55,4295.75,4242.95,4268.5,4283.25,4287.9,4271.73,4592.25,3311.0,1823365,7788915830.7,121772,0.004544922103783433,4390.3625,4382.107,0
2024-10-03,4262.6,4279.0,4210.0,4287.9,4232.5,4232.75,4233.39,4592.25,3311.0,3350119,14182364569.6,168212,-0.01286177382868059,4378.0375,4380.715,1
2024-10-04,4225.0,4298.0,4224.05,4232.75,4251.9,4252.25,4256.15,4592.25,3311.0,2965463,12621465329.55,194588,0.004606934026342158,4366.8525,4379.635,1
2024-10-07,4273.9,4297.25,4229.4,4252.25,4274.0,4272.85,4263.8,4592.25,3311.0,1472619,6278960109.95,117843,0.004844494091363449,4357.657499999999,4378.642,0
2024-10-08,4272.6,4279.4,4203.95,4272.85,4259.4,4253.25,4239.02,4592.25,3311.0,1541867,6536012531.7,163898,-0.0045871022853599674,4347.8425,4375.95,0
2024-10-09,4260.0,4295.0,4246.7,4253.25,4258.95,4252.95,4267.11,4592.25,3311.0,1082504,4619161345.7,102574,-7.053429730208283e-05,4335.0975,4373.387,0
2024-10-10,4253.25,4293.85,4198.6,4252.95,4227.9,4227.4,4242.82,4592.25,3311.0,2378875,10093143863.45,176710,-0.0060075947283650954,4322.5,4370.628000000001,0
2024-10-11,4143.0,4241.95,4112.45,4227.4,4146.0,4149.2,4164.41,4592.25,3311.0,5759183,23983586815.7,377816,-0.018498367791077164,4304.075,4365.905,0
2024-10-14,4140.0,4165.4,4122.2,4149.2,4139.0,4136.65,4144.11,4592.25,3311.0,2137590,8858398067.15,140166,-0.003024679456280821,4284.777499999999,4360.696,0
2024-10-15,4131.05,4169.95,4095.0,4136.65,4119.0,4116.8,4119.31,4592.25,3311.0,2759474,11367123225.35,154340,-0.004798568890285515,4264.955,4357.371,0
2024-10-16,4085.0,4115.0,4067.2,4116.8,4094.0,4094.95,4089.04,4592.25,3311.0,2359151,9646655679.4,192691,-0.005307520404197574,4244.42,4356.169,1
2024-10-17,4112.8,4129.95,4092.95,4094.95,4111.25,4109.0,4108.84,4592.25,3311.0,2522659,10365190148.65,215233,0.003431055324240928,4232.5625,4354.925,1
2024-10-18,4090.0,4146.15,4080.0,4109.0,4130.5,4123.05,4121.27,4592.25,3311.0,2361000,9730315576.7,160733,0.0034193234363593117,4223.907499999999,4353.377,0
2024-10-21,4132.6,4139.95,4070.0,4123.05,4071.0,4079.85,4096.64,4592.25,3311.0,1595450,6535979616.1,118454,-0.010477680357987462,4213.655000000001,4351.523,0
2024-10-22,4066.0,4089.8,4006.35,4079.85,4020.0,4015.5,4054.8,4592.25,3311.0,1928049,7817858767.15,178215,-0.015772638699952157,4201.005,4347.258000000001,1
2024-10-23,3999.6,4113.55,3995.15,4015.5,4065.15,4066.25,4069.32,4592.25,3311.0,1966476,8002229160.45,129950,0.012638525712862725,4190.7525000000005,4344.67,0
2024-10-24,4004.0,4079.0,4004.0,4066.25,4050.0,4047.9,4048.73,4592.25,3311.0,2676744,10837400632.35,111747,-0.004512757454657179,4179.41,4341.689,1
2024-10-25,4057.05,4092.0,4032.7,4047.9,4060.0,4057.55,4063.37,4592.25,3311.0,1759676,7150208882.35,132353,0.0023839521727315738,4167.6625,4336.935,1
2024-10-28,4068.95,4134.0,4051.0,4057.55,4090.05,4090.85,4092.04,4592.25,3311.0,1532534,6271197563.7,95406,0.008206922896822011,4156.77,4330.431,0
2024-10-29,4095.85,4103.5,4060.1,4090.85,4080.0,4075.25,4075.78,4592.25,3311.0,1445885,5893106996.85,101205,-0.003813388415610408,4147.1075,4322.1359999999995,1
2024-10-30,4075.0,4107.0,4060.05,4075.25,4071.2,4084.65,4093.47,4592.25,3311.0,1935002,7920876293.3,109837,0.002306606956628432,4136.945,4313.363,0
2024-10-31,4070.0,4078.3,3960.0,4084.65,3975.0,3968.45,3980.19,4592.25,3311.0,3740372,14887381076.25,248757,-0.028447969838297116,4123.73,4301.702,1
2024-11-01,3989.85,3998.95,3976.05,3968.45,3983.05,3984.2,3987.41,4592.25,3311.0,154895,617630511.6,18588,0.0039688039410852305,4110.327499999999,4291.346,0
2024-11-04,3966.3,3991.9,3913.25,3984.2,3967.0,3964.15,3950.51,4592.25,3322.35,2269192,8964463071.95,199030,-0.0050323778926759655,4094.8925000000004,4281.351000000001,1
2024-11-05,3941.1,3986.0,3941.1,3964.15,3971.55,3971.35,3969.47,4592.25,3322.35,967590,3840820731.7,92042,0.001816278395116111,4080.7974999999997,4270.728999999999,1
2024-11-06,4003.6,4149.8,3975.25,3971.35,4143.0,4139.65,4102.32,4592.25,3322.35,3792017,15556064937.35,233333,0.042378536266005185,4075.1325000000006,4263.579000000001,1
2024-11-07,4169.7,4205.8,4085.05,4139.65,4146.0,4150.9,4144.54,4592.25,3322.35,3724349,15435705018.25,189460,0.0027176210549200164,4071.3075,4256.476000000001,0
2024-11-08,4155.0,4169.75,4117.65,4150.9,4135.65,4147.0,4141.5,4592.25,3322.35,1648039,6825348802.4,139776,-0.0009395552771687132,4071.1974999999998,4249.18,1
2024-11-11,4128.2,4234.3,4117.65,4147.0,4186.5,4198.7,4195.46,4592.25,3327.0,1406487,5900864157.1,149144,0.012466843501326208,4074.3,4242.079,0
2024-11-12,4216.0,4218.0,4164.35,4198.7,4180.0,4197.4,4195.93,4592.25,3327.0,1587640,6661621166.75,102025,-0.0003096196441756405,4078.3300000000004,4235.606000000001,0
2024-11-13,4178.1,4196.75,4131.05,4197.4,4151.65,4150.35,4155.05,4592.25,3327.0,1098813,4565628216.2,114945,-0.011209320055272087,4081.1,4228.366,0
2024-11-14,4135.0,4160.0,4116.45,4150.35,4148.0,4145.9,4142.32,4592.25,3327.0,1825432,7561531479.9,165379,-0.0010721987302277913,4082.9450000000006,4221.6990000000005,0
2024-11-18,4213.0,4213.0,3990.2,4145.9,4017.15,4019.5,4071.97,4592.25,3433.0,3313944,13494296959.7,178320,-0.03048795195253129,4077.7675000000004,4212.57,1
2024-11-19,4019.9,4132.15,4014.1,4019.5,4042.0,4039.55,4080.53,4592.25,3433.0,1776233,7247968687.6,133137,0.004988182609777292,4075.7524999999996,4204.226,1
2024-11-21,4044.9,4092.45,4024.0,4039.55,4068.0,4072.85,4058.28,4592.25,3433.0,2384347,9676346995.65,158009,0.008243492468220426,4078.62,4196.692,1
2024-11-22,4071.0,4254.95,4054.0,4072.85,4221.95,4244.6,4186.15,4592.25,3433.0,3096553,12962640957.15,163715,0.042169488196226235,4087.5375,4191.427,1
2024-11-25,4280.0,4328.1,4252.2,4244.6,4320.0,4315.1,4303.42,4592.25,3433.0,4052167,17438178815.15,154060,0.01660933892475147,4100.8975,4188.142,1
2024-11-26,4321.05,4366.6,4310.0,4315.1,4351.0,4352.7,4337.42,4592.25,3433.0,2060669,8937980540.1,156578,0.008713587170633197,4115.655000000001,4184.842000000001,0
2024-11-27,4358.95,4377.4,4324.05,4352.7,4332.95,4332.55,4348.89,4592.25,3433.0,1558993,6779887252.4,118269,-0.004629310542881293,4127.74,4181.041,0
2024-11-28,4319.0,4339.95,4233.0,4332.55,4250.8,4244.9,4265.99,4592.25,3433.0,2558544,10914733802.8,165049,-0.020230580143333676,4136.2225,4175.674,1
2024-11-29,4220.0,4298.7,4195.65,4244.9,4266.0,4270.85,4262.53,4592.25,3433.0,2017425,8599333668.25,133480,0.006113218214799154,4145.532499999999,4170.978,1
2024-12-02,4270.0,4288.2,4230.05,4270.85,4268.85,4276.65,4267.97,4592.25,3498.0,1670944,7131539607.8,158372,0.001358043480805815,4160.9425,4169.588000000001,1
2024-12-03,4314.35,4325.0,4265.45,4276.65,4303.0,4302.75,4298.86,4592.25,3498.0,2010905,8644599154.7,144243,0.006102907649679246,4176.870000000001,4169.72,1
2024-12-04,4313.55,4386.95,4289.05,4302.75,4342.0,4354.4,4360.32,4592.25,3498.0,3302642,14400589848.0,217385,0.012003950961594345,4196.3825,4171.11,1
2024-12-05,4400.8,4489.0,4360.0,4354.4,4455.15,4464.05,4430.75,4592.25,3498.0,3746747,16600910836.35,260982,0.025181425684365433,4221.0175,4175.021,0
2024-12-06,4453.0,4465.0,4412.75,4464.05,4444.15,4445.5,4439.27,4592.25,3498.0,1842087,8177521134.6,138417,-0.0041554194061447225,4236.3099999999995,4178.505,1
2024-12-09,4430.45,4469.4,4415.55,4445.5,4445.6,4452.15,4446.54,4592.25,3563.0,2066639,9189399351.95,127439,0.0014958947250027776,4251.3724999999995,4182.053,0
2024-12-10,4426.15,4493.8,4412.1,4452.15,4437.8,4432.55,4440.97,4592.25,3563.0,2087828,9271971917.9,142478,-0.004402367395527906,4265.65,4184.854,0
2024-12-11,4431.85,4448.65,4407.0,4432.55,4423.0,4427.45,4425.28,4592.25,3563.0,1635256,7236472507.4,108588,-0.0011505792376849122,4277.0875,4187.228999999999,1
2024-12-12,4430.05,4485.0,4426.0,4427.45,4460.0,4454.95,4461.52,4592.25,3563.0,1914642,8542215590.15,149188,0.006211250268213009,4289.964999999999,4190.958,1
2024-12-13,4434.95,4494.9,4394.4,4454.95,4474.9,4473.9,4457.63,4592.25,3563.0,1967048,8768379842.0,153642,0.004253695327669282,4306.1425,4194.678,0
2024-12-16,4459.0,4475.0,4397.0,4473.9,4416.0,4415.2,4425.19,4592.25,3591.5,1646224,7284853956.4,132903,-0.013120543597308743,4319.6075,4198.327,0
2024-12-17,4410.0,4432.95,4318.0,4415.2,4322.7,4328.5,4346.26,4592.25,3591.5,3225027,14016805137.0,172049,-0.019636709548831233,4335.0575,4199.852,1
2024-12-18,4311.7,4362.0,4289.6,4328.5,4355.65,4347.85,4333.96,4592.25,3591.5,1575404,6827736370.0,106590,0.00447037079819812,4350.472500000001,4201.352,0
2024-12-19,4282.0,4364.0,4262.0,4347.85,4281.0,4271.9,4302.28,4592.25,3591.5,3015763,12974663426.65,217876,-0.017468403923778575,4360.425,4201.725,0
2024-12-20,4329.0,4382.0,4152.5,4271.9,4177.05,4170.3,4239.81,4592.25,3591.5,4116989,17455242238.8,214598,-0.02378332826142926,4356.71,4200.072,0
2024-12-23,4200.05,4217.0,4114.9,4170.3,4157.05,4158.3,4150.99,4592.25,3591.5,2195338,9112820726.95,149845,-0.0028774908279979305,4348.870000000001,4198.69,1
2024-12-24,4158.3,4218.0,4158.3,4158.3,4182.0,4179.5,4186.17,4592.25,3591.5,1181886,4947571708.95,77609,0.005098237260418914,4340.21,4199.296,0
2024-12-26,4179.5,4199.95,4143.15,4179.5,4170.0,4169.1,4163.43,4592.25,3591.5,1208464,5031352687.2,106756,-0.002488335925349805,4332.0375,4199.945,0
2024-12-27,4163.0,4180.95,4147.25,4169.1,4157.1,4164.85,4163.19,4592.25,3591.5,858100,3572437410.85,88194,-0.0010194046676740287,4328.035,4200.906,0
2024-12-30,4151.0,4199.3,4112.0,4164.85,4150.0,4158.8,4152.08,4592.25,3591.5,1527169,6340928576.3,116250,-0.0014526333481398312,4322.432500000001,4202.183000000001,0
2024-12-31,4135.0,4139.95,4032.05,4158.8,4106.0,4094.8,4079.71,4592.25,3591.5,1555429,6345700031.05,162877,-0.015389054534961977,4313.34,4201.899,1
2025-01-01,4094.4,4134.0,4085.45,4094.8,4112.0,4112.45,4112.75,4592.25,3591.5,763161,3138692117.15,99498,0.004310344827586077,4303.825,4201.687,1
2025-01-02,4120.0,4183.0,4096.95,4112.45,4166.0,4175.75,4159.77,4592.25,3591.5,1720835,7158273705.25,124549,0.015392284404673662,4294.8925,4203.605,0
2025-01-03,4179.95,4179.95,4092.3,4175.75,4097.0,4099.9,4114.17,4592.25,3591.5,1791953,7372404407.85,125354,-0.018164401604502278,4276.6849999999995,4205.293,0
2025-01-06,4105.5,4149.65,4066.4,4099.9,4090.0,4095.0,4107.14,4592.25,3591.5,2085593,8565822653.7,158660,-0.001195151101246239,4259.16,4205.8679999999995,0
2025-01-07,4114.95,4140.35,4011.55,4095.0,4031.0,4028.3,4045.86,4592.25,3591.5,2669054,10798629271.2,177825,-0.016288156288156275,4237.967500000001,4205.476,1
2025-01-08,4034.9,4126.0,4017.75,4028.3,4095.05,4108.4,4056.18,4592.25,3591.5,2181277,8847652251.5,180073,0.01988431844698746,4221.76,4206.4929999999995,0
2025-01-09,4101.0,4137.75,4025.3,4108.4,4044.0,4038.85,4073.67,4592.25,3591.5,2392472,9746149398.35,183446,-0.016928731379612483,4202.33,4205.4529999999995,1
2025-01-10,4200.0,4297.0,4170.0,4038.85,4265.0,4265.65,4240.63,4592.25,3591.5,7894300,33476809439.65,436975,0.05615459846243365,4192.865,4209.2609999999995,1
2025-01-13,4245.0,4322.95,4227.4,4265.65,4299.0,4291.1,4294.04,4592.25,3591.5,4003771,17192353666.25,270932,0.005966265399177217,4183.725,4213.39,0
2025-01-14,4302.0,4313.9,4219.05,4291.1,4241.15,4233.05,4252.06,4592.25,3591.5,3441709,14634369218.5,180842,-0.01352799981356767,4174.6175,4218.682,1
2025-01-15,4218.0,4256.45,4207.45,4233.05,4255.4,4249.6,4229.68,4592.25,3591.5,1653474,6993667215.6,130857,0.003909710492434604,4170.6725,4223.99,0
2025-01-16,4260.0,4294.0,4191.85,4249.6,4215.0,4206.3,4212.91,4592.25,3591.5,2637705,11112418871.4,176306,-0.010189194277108515,4163.594999999999,4228.833,0
2025-01-17,4159.9,4160.6,4100.05,4206.3,4130.0,4124.3,4132.6,4592.25,3591.5,1761466,7279436408.25,157671,-0.019494567672301066,4156.215,4231.892,0
2025-01-20,4145.8,4145.8,4068.1,4124.3,4080.0,4077.8,4085.51,4592.25,3591.5,1287799,5261320398.8,148489,-0.01127464054506222,4151.59,4230.655,0
2025-01-21,4095.3,4111.0,4030.0,4077.8,4038.0,4035.85,4065.27,4592.25,3591.5,1971591,8015045148.0,148666,-0.010287409877875353,4145.4675,4228.353999999999,1
2025-01-22,4050.0,4163.15,4044.2,4035.85,4152.0,4156.6,4132.48,4592.25,3591.5,2409223,9956065096.7,153702,0.02991934784493977,4144.3225,4228.545999999999,0
2025-01-23,4168.0,4191.35,4140.05,4156.6,4148.0,4145.45,4161.12,4592.25,3591.5,1822998,7585718475.4,139860,-0.002682480873791193,4143.14,4227.481000000001,1
2025-01-24,4104.0,4178.0,4104.0,4145.45,4153.1,4152.35,4155.62,4592.25,3591.5,1910099,7937640859.2,99760,0.0016644755092933838,4142.515,4226.58,0
2025-01-27,4102.0,4156.35,4041.05,4152.35,4067.0,4065.15,4088.62,4592.25,3591.5,1551782,6344644149.25,143859,-0.021000156537864134,4137.8324999999995,4224.876,0
2025-01-28,4070.8,4102.0,4028.3,4065.15,4040.0,4040.3,4057.3,4592.25,3591.5,2468272,10014514674.15,150121,-0.006112935562033406,4135.1075,4222.763999999999,1
2025-01-29,4054.0,4107.85,4054.0,4040.3,4105.0,4099.8,4091.12,4592.25,3591.5,1217089,4979253773.0,108284,0.014726629210702225,4134.475,4224.37,1
2025-01-30,4099.9,4129.9,4058.5,4099.8,4100.0,4100.05,4098.87,4592.25,3591.5,1531251,6276404777.9,97767,6.097858432108083e-05,4130.6900000000005,4225.58,1
2025-01-31,4110.0,4128.45,4085.25,4100.05,4114.15,4112.4,4106.05,4592.25,3591.5,1492943,6130103902.2,121858,0.0030121583883122582,4131.3150000000005,4226.371,0
2025-02-01,4113.0,4135.9,4056.0,4112.4,4073.0,4073.15,4082.48,4592.25,3591.5,437172,1784747121.1,49186,-0.009544305028693634,4130.2225,4222.941999999999,0
2025-02-03,4030.9,4077.0,3998.7,4073.15,4064.0,4068.65,4045.97,4592.25,3591.5,1265713,5121041211.0,155134,-0.0011047960423750114,4132.24,4218.013000000001,1
2025-02-04,4083.7,4118.85,4066.05,4068.65,4105.15,4107.05,4098.0,4592.25,3591.5,2547132,10438141551.8,141942,0.009438019982057844,4132.172500000001,4213.1,0
2025-02-05,4150.0,4150.0,4076.0,4107.05,4086.0,4091.1,4096.29,4592.25,3591.5,1693912,6938752665.75,130235,-0.003883566063232813,4134.785,4208.271000000001,0
2025-02-06,4105.4,4139.5,4051.55,4091.1,4087.0,4082.75,4080.65,4592.25,3591.5,2284536,9322389842.5,183903,-0.0020410158637040876,4125.64,4205.028,0
2025-02-07,4090.0,4090.0,4008.0,4082.75,4032.0,4029.4,4033.06,4592.25,3591.5,1548940,6246965406.4,177110,-0.01306717286142911,4112.555,4200.1990000000005,1
2025-02-10,4040.0,4052.0,4014.35,4029.4,4034.0,4036.95,4035.26,4592.25,3591.5,1339511,5405279190.45,133697,0.0018737280984761906,4102.75,4195.405,0
2025-02-11,4018.4,4040.0,3955.0,4036.95,3967.0,3963.55,3989.58,4592.25,3591.5,1810908,7224758107.05,121478,-0.018182043374329493,4088.4475000000007,4188.621,0
2025-02-12,3971.1,4021.75,3940.15,3963.55,3956.25,3950.15,3978.32,4592.25,3591.5,1678002,6675628781.95,128576,-0.0033808076093401196,4075.6400000000003,4180.536,0
2025-02-13,3968.0,3984.45,3902.25,3950.15,3920.0,3910.15,3930.8,4592.25,3591.5,2277310,8951639767.6,163030,-0.010126197739326326,4064.9325,4169.4580000000005,1
2025-02-14,3925.0,3948.0,3900.0,3910.15,3928.0,3934.85,3921.57,4592.25,3591.5,1681975,6595986554.05,163805,0.006316893213815344,4057.785,4159.245,0
2025-02-17,3856.5,3934.0,3856.2,3934.85,3908.0,3904.5,3911.78,4592.25,3591.5,1799806,7040439519.8,168626,-0.007713127565218469,4051.2175,4148.292,0
2025-02-18,3898.4,3924.4,3864.5,3904.5,3873.0,3873.2,3891.66,4592.25,3591.5,2149879,8366596747.55,135773,-0.008016391343321883,4037.0474999999997,4137.105,0
2025-02-19,3872.2,3874.95,3768.15,3873.2,3785.0,3784.1,3796.48,4592.25,3591.5,4366672,16578004180.7,229923,-0.023004234224930253,4018.9800000000005,4124.238,0
2025-02-20,3761.5,3788.0,3751.3,3784.1,3788.0,3779.4,3772.99,4592.25,3591.5,2888572,10898564437.85,184053,-0.0012420390581643348,4000.3324999999995,4110.727,1
2025-02-21,3776.1,3817.0,3775.0,3779.4,3789.9,3786.0,3792.04,4592.25,3591.5,1833931,6954338537.8,125392,0.0017463089379265995,3986.375,4096.969,0
2025-02-24,3743.15,3763.2,3670.0,3786.0,3671.0,3675.6,3701.2,4592.25,3591.5,2508516,9284523845.2,172279,-0.02916006339144217,3968.1400000000003,4082.177,0
2025-02-25,3625.0,3658.0,3621.25,3675.6,3627.0,3629.55,3638.67,4592.25,3591.5,4101954,14925647967.55,198489,-0.012528566764609783,3944.6275,4068.198,0
2025-02-27,3611.7,3638.0,3600.7,3629.55,3608.05,3612.55,3613.5,4592.25,3591.5,3823856,13817496735.8,212465,-0.004683776225702929,3920.2524999999996,4053.4919999999997,0
2025-02-28,3584.95,3600.0,3457.0,3612.55,3478.0,3483.25,3491.8,4592.25,3457.0,7085018,24739464379.85,340110,-0.0357918921537419,3888.7949999999996,4037.719,1
2025-03-03,3485.0,3523.25,3476.15,3483.25,3506.0,3493.05,3497.97,4592.25,3457.0,4990439,17456399246.2,248034,0.0028134644369484096,3859.79,4024.1740000000004,1
2025-03-04,3474.0,3551.0,3464.3,3493.05,3533.0,3532.05,3518.16,4592.25,3457.0,2797737,9842880030.3,157084,0.01116502769785721,3832.96,4011.6489999999994,1
2025-03-05,3520.85,3600.35,3520.85,3532.05,3557.0,3547.05,3561.68,4592.25,3457.0,2501894,8910937236.55,145336,0.004246825497940199,3804.96,3999.0,1
2025-03-06,3557.0,3609.45,3536.1,3547.05,3592.1,3601.6,3571.61,4592.25,3457.0,2786513,9952339476.2,201910,0.015378976896293972,3780.4850000000006,3987.6500000000005,1
2025-03-07,3600.0,3625.0,3574.4,3601.6,3602.0,3611.2,3605.34,4592.25,3457.0,2051315,7395690221.35,131372,0.0026654820079963226,3756.9075000000003,3976.577,0
2025-03-10,3606.5,3622.1,3582.6,3611.2,3589.0,3589.65,3602.11,4592.25,3457.0,1004626,3618776661.3,75981,-0.005967545414266695,3734.9199999999996,3965.1939999999995,0
2025-03-11,3558.0,3588.75,3537.65,3589.65,3585.0,3575.3,3567.93,4592.25,3457.0,1995450,7119617263.55,142820,-0.003997604223252904,3711.8375,3954.804,0
2025-03-12,3565.0,3569.25,3486.85,3575.3,3507.8,3506.2,3504.81,4592.25,3457.0,3174167,11124852701.55,175588,-0.0193270494783655,3688.97,3942.6789999999996,1
